SpineBase_x, SpineBase_y, SpineBase_z, SpineBase_w,SpineMid_x, SpineMid_y, SpineMid_z, SpineMid_w,Neck_x, Neck_y, Neck_z, Neck_w,Head_x, Head_y, Head_z, Head_w,ShoulderLeft_x, ShoulderLeft_y, ShoulderLeft_z, ShoulderLeft_w,ElbowLeft_x, ElbowLeft_y, ElbowLeft_z, ElbowLeft_w,WristLeft_x, WristLeft_y, WristLeft_z, WristLeft_w,HandLeft_x, HandLeft_y, HandLeft_z, HandLeft_w,ShoulderRight_x, ShoulderRight_y, ShoulderRight_z, ShoulderRight_w,ElbowRight_x, ElbowRight_y, ElbowRight_z, ElbowRight_w,WristRight_x, WristRight_y, WristRight_z, WristRight_w,HandRight_x, HandRight_y, HandRight_z, HandRight_w,HipLeft_x, HipLeft_y, HipLeft_z, HipLeft_w,KneeLeft_x, KneeLeft_y, KneeLeft_z, KneeLeft_w,AnkleLeft_x, AnkleLeft_y, AnkleLeft_z, AnkleLeft_w,FootLeft_x, FootLeft_y, FootLeft_z, FootLeft_w,HipRight_x, HipRight_y, HipRight_z, HipRight_w,KneeRight_x, KneeRight_y, KneeRight_z, KneeRight_w,AnkleRight_x, AnkleRight_y, AnkleRight_z, AnkleRight_w,FootRight_x, FootRight_y, FootRight_z, FootRight_w,SpineShoulder_x, SpineShoulder_y, SpineShoulder_z, SpineShoulder_w,HandTipLeft_x, HandTipLeft_y, HandTipLeft_z, HandTipLeft_w,ThumbLeft_x, ThumbLeft_y, ThumbLeft_z, ThumbLeft_w,HandTipRight_x, HandTipRight_y, HandTipRight_z, HandTipRight_w,ThumbRight_x, ThumbRight_y, ThumbRight_z, ThumbRight_w,
-0.2583647,-0.93208,-0.2083001,-0.1452092,-0.256135,-0.9335713,-0.2110358,-0.1352894,-0.2548099,-0.9210019,-0.2616563,-0.1355118,0,0,0,0,0.5982893,-0.76709,-0.114505,-0.2012746,0.2306972,-0.5902836,0.6217021,0.4602505,0.4258602,-0.6975758,0.4935139,0.2974475,0.4364094,-0.7085636,0.4363202,0.3422119,-0.9036685,-0.3286352,-0.2743562,0.01052489,-0.9651512,0.2559924,0.05403923,0.005567088,0.1004347,-0.8696205,0.02249587,0.4828736,0.03905752,-0.8238477,-0.2526947,0.5058607,0.4332587,-0.8587933,-0.252718,-0.1043775,0.6058912,-0.164605,0.7758791,0.0617467,0.6213375,-0.1807103,0.7624065,-0.004446479,0,0,0,0,-0.7678125,-0.5297877,-0.3131445,-0.1781281,-0.7676332,0.0001073985,0.6406333,-0.01811701,-0.7958819,-0.01189953,0.6049504,0.02157051,0,0,0,0,-0.2544594,-0.9285742,-0.2367698,-0.1301561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.2580914,-0.9321212,-0.2070135,-0.1472561,-0.2557154,-0.9337388,-0.2099414,-0.1366234,-0.2531384,-0.9217741,-0.2601654,-0.1362626,0,0,0,0,0.5982981,-0.7673816,-0.113652,-0.2006194,0.165018,-0.5232836,0.651621,0.5237684,0.4562586,-0.7118639,0.4579381,0.2745371,0.5683262,-0.6237456,0.4256053,0.3268133,-0.9034563,-0.3294022,-0.274183,0.009187345,-0.9635201,0.2536286,0.0819653,0.02415553,0.1119101,-0.8406742,0.001947015,0.5298482,-0.06341325,-0.814594,-0.08786463,0.5698203,0.4346751,-0.858641,-0.2503777,-0.1053765,0.6046757,-0.1625476,0.7771927,0.0625857,0.6198363,-0.1791899,0.7638331,-0.01590423,0,0,0,0,-0.7672802,-0.5300497,-0.3131413,-0.1796413,-0.7707534,-0.002377243,0.6369199,-0.01632739,-0.7945337,-0.006260388,0.607021,0.01423449,0,0,0,0,-0.2532714,-0.9291341,-0.2354715,-0.1308307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.2573923,-0.9324583,-0.2063654,-0.1472549,-0.2549743,-0.9341081,-0.2093456,-0.1363979,-0.2502068,-0.923171,-0.258158,-0.1360376,0,0,0,0,0.5999969,-0.7665571,-0.1128653,-0.1991362,0.3598452,-0.6508907,0.5744839,0.3417909,0.4399161,-0.6382974,0.5222677,0.3553683,0.421192,-0.6741978,0.4305018,0.4274608,-0.9032765,-0.3308799,-0.2730147,0.008543729,-0.9624149,0.2535661,0.09081319,0.03485303,0.1181387,-0.8569241,-0.01386304,0.5015299,-0.1427792,-0.8076644,-0.08859941,0.5651924,0.4355591,-0.8583969,-0.2499269,-0.1047831,0.6045974,-0.1623538,0.7772854,0.06269506,0.6198477,-0.1794482,0.7637341,-0.01724369,0,0,0,0,-0.767121,-0.5303828,-0.3129292,-0.1797073,-0.771719,-0.003551018,0.6357758,-0.01505068,-0.7931607,-0.004741627,0.6088971,0.01086522,0,0,0,0,-0.251106,-0.9301584,-0.2339156,-0.1305166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.2557571,-0.9331934,-0.2052342,-0.1470284,-0.2535357,-0.9347202,-0.2079722,-0.1369866,-0.2478309,-0.9241384,-0.2561514,-0.1376027,0,0,0,0,0.598963,-0.7676073,-0.1094508,-0.2001073,0.3770665,-0.6478378,0.5733084,0.330824,0.5831754,-0.6994835,0.3759366,0.1711751,0.5073377,-0.7751448,0.2313261,0.2970644,-0.9031055,-0.3319413,-0.2722758,0.009010714,-0.9627172,0.2508272,0.09292635,0.04032164,0.1252209,-0.8604807,-0.01813635,0.4935216,-0.1808684,-0.7987399,-0.07528859,0.5688874,0.4368751,-0.858102,-0.2492345,-0.103359,0.6048687,-0.1603621,0.7775456,0.06197481,0.6185971,-0.180754,0.7643995,-0.01894851,0,0,0,0,-0.7662529,-0.5318715,-0.3123534,-0.1800127,-0.7734612,-0.005410814,0.6337092,-0.01188308,-0.7904314,-0.001176574,0.6125441,0.002540801,0,0,0,0,-0.2488693,-0.9310557,-0.2318442,-0.1320894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.2534368,-0.9341911,-0.2039331,-0.1465199,-0.2511602,-0.9357582,-0.2067306,-0.1361531,-0.2436119,-0.9259926,-0.2540284,-0.1366032,0,0,0,0,0.5996059,-0.7674897,-0.1085002,-0.1991479,0.3696178,-0.6321352,0.5858485,0.3472308,0.5139005,-0.653997,0.4708566,0.2940891,0.5411345,-0.6608172,0.2906533,0.4312944,-0.9015564,-0.3375508,-0.2704689,0.01009653,-0.9637249,0.2475424,0.0892982,0.0445312,0.1337227,-0.8694452,-0.01929307,0.4751959,-0.2125995,-0.7921453,-0.07594848,0.5670441,0.4380838,-0.857949,-0.24846,-0.1013596,0.6053652,-0.1568052,0.7780607,0.05972289,0.6186944,-0.1828058,0.7638186,-0.0195028,0,0,0,0,-0.7652199,-0.533798,-0.311682,-0.1798681,-0.7748594,-0.006842089,0.6320332,-0.008955147,-0.7878139,-0.0008102495,0.6159122,-0.0008478912,0,0,0,0,-0.2449182,-0.9327449,-0.2298077,-0.1311127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.250246,-0.935688,-0.2027282,-0.1441045,-0.2480266,-0.9371998,-0.2054376,-0.1339204,-0.2393229,-0.9279038,-0.2521708,-0.1346442,0,0,0,0,0.6013514,-0.7665681,-0.10748,-0.1979843,0.3613139,-0.6107467,0.6004927,0.3685775,0.4273523,-0.5736473,0.5554853,0.4239517,0.4869004,-0.5419476,0.4321771,0.5314543,-0.8999137,-0.3438842,-0.2678558,0.01234247,-0.9601422,0.2554844,-0.113374,0.001048305,0.5051382,-0.5000625,0.5897903,0.3833018,0.2642358,-0.6561962,0.7041976,0.06075888,0.4401737,-0.8573453,-0.2479807,-0.09854789,0.6070313,-0.1552757,0.7771986,0.05800563,0.6195634,-0.1825321,0.763129,-0.02138441,0,0,0,0,-0.7634094,-0.5380293,-0.309741,-0.1783005,-0.7741485,-0.006644954,0.6329298,-0.007054601,-0.7847701,-0.0001843809,0.619769,-0.004706716,0,0,0,0,-0.2406485,-0.9345965,-0.2278608,-0.1292174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.2350871,-0.9427356,-0.196899,-0.1312038,-0.2341806,-0.943328,-0.1979762,-0.1268744,-0.2234034,-0.9359129,-0.2378508,-0.1326081,0,0,0,0,0.6155269,-0.7590395,-0.09294526,-0.1906485,0.338495,-0.5495604,0.6434525,0.4115499,0.6198442,-0.6618944,0.3488136,0.2366809,-0.64994,0.6344373,-0.2114421,-0.3610535,-0.8904499,-0.373708,-0.2595447,0.008820378,-0.9610516,0.2694758,-0.05580413,0.02546679,0.540686,-0.4421668,0.6046425,0.3828248,0.2769462,-0.6427873,0.71359,0.03024148,0.4664457,-0.8443058,-0.2496894,-0.08503772,0.6164022,-0.1314727,0.7756187,0.034334,0.6164701,-0.1879662,0.7644725,-0.01466411,0,0,0,0,-0.7521302,-0.559557,-0.3001947,-0.1762935,-0.7683406,-0.005421379,0.6400115,-0.002938059,-0.7814975,0.001077457,0.6238267,-0.01003445,0,0,0,0,-0.2229519,-0.9425319,-0.213372,-0.1280567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.2237547,-0.9479805,-0.1875024,-0.1269244,-0.2220287,-0.9491028,-0.1895431,-0.1182399,-0.2006189,-0.9462866,-0.2233649,-0.1200079,0,0,0,0,0.627452,-0.7520918,-0.08686312,-0.1819801,0.3304465,-0.5130732,0.6641349,0.43184,-0.6553785,0.6655437,-0.284546,-0.2157873,-0.6841726,0.6075832,-0.1093443,-0.3883224,-0.8783907,-0.4115307,-0.2422981,0.01907101,-0.9635858,0.2640773,-0.04036993,0.01165682,0.5642912,-0.4097916,0.6109912,0.3746143,0.3088517,-0.6281559,0.7134203,0.03259329,0.4738701,-0.8425846,-0.2456882,-0.07166259,0.617497,-0.1269525,0.7757471,0.02822999,0.6244673,-0.1870486,0.7581264,-0.01725846,0,0,0,0,-0.7516826,-0.5628498,-0.296368,-0.174182,-0.7677976,-0.002371584,0.6406873,-0.0009703955,-0.7720931,-0.0005013692,0.6354103,-0.01121489,0,0,0,0,-0.204262,-0.9509421,-0.2017642,-0.1152272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.2220225,-0.948763,-0.1881515,-0.1231007,-0.2208402,-0.9495152,-0.1895379,-0.1171583,-0.202566,-0.9454389,-0.2244212,-0.1214391,0,0,0,0,0.6275184,-0.7518856,-0.08739685,-0.1823468,0.3409345,-0.5105585,0.6636832,0.4273386,-0.6683381,0.6602988,-0.2587921,-0.2244025,-0.6942664,0.5997878,-0.08789842,-0.3879723,-0.881524,-0.4039007,-0.2438486,0.01781478,-0.9637527,0.2643951,-0.0181151,0.03078404,0.5613734,-0.4123224,0.6050062,0.3857689,0.3047519,-0.6291119,0.7137589,0.04350546,0.4759309,-0.841085,-0.2473542,-0.06987057,0.6204282,-0.1247775,0.7738732,0.02489328,0.6236073,-0.1849511,0.7592976,-0.01934626,0,0,0,0,-0.7513099,-0.5649192,-0.2951676,-0.1711015,-0.7649639,-0.001043647,0.6440723,-0.0003473448,-0.7716065,-6.066444E-06,0.6359604,-0.01333875,0,0,0,0,-0.2054131,-0.9502572,-0.2028802,-0.1168599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.2076513,-0.9551076,-0.1760196,-0.1169083,-0.2060334,-0.9561365,-0.1779106,-0.1081717,-0.1807947,-0.9566246,-0.2013284,-0.107933,0,0,0,0,0.6446818,-0.7424348,-0.07583711,-0.1656038,0.3563391,-0.4877907,0.670288,0.4310414,0.4336035,-0.3768862,0.5760084,0.5815146,0.5048784,-0.2905952,0.4503531,0.6766346,-0.8774014,-0.4266511,-0.2182478,0.02243648,-0.9662738,0.2523239,-0.05040513,-0.01034016,0.5594038,-0.4145918,0.6051412,0.3859858,0.3264335,-0.6169475,0.7132072,0.064439,0.50966,-0.8250033,-0.2356808,-0.06380231,0.6211138,-0.1262576,0.7732919,0.01721264,0.6317631,-0.1833381,0.752816,-0.02303094,0,0,0,0,-0.7271496,-0.6032895,-0.2760014,-0.1764043,-0.7669453,0.007631548,0.6411124,0.02667677,-0.77387,-0.0243946,0.6280853,0.07771137,0,0,0,0,-0.1848896,-0.9600035,-0.1827544,-0.1039712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
