SpineBase_x, SpineBase_y, SpineBase_z, SpineBase_w,SpineMid_x, SpineMid_y, SpineMid_z, SpineMid_w,Neck_x, Neck_y, Neck_z, Neck_w,Head_x, Head_y, Head_z, Head_w,ShoulderLeft_x, ShoulderLeft_y, ShoulderLeft_z, ShoulderLeft_w,ElbowLeft_x, ElbowLeft_y, ElbowLeft_z, ElbowLeft_w,WristLeft_x, WristLeft_y, WristLeft_z, WristLeft_w,HandLeft_x, HandLeft_y, HandLeft_z, HandLeft_w,ShoulderRight_x, ShoulderRight_y, ShoulderRight_z, ShoulderRight_w,ElbowRight_x, ElbowRight_y, ElbowRight_z, ElbowRight_w,WristRight_x, WristRight_y, WristRight_z, WristRight_w,HandRight_x, HandRight_y, HandRight_z, HandRight_w,HipLeft_x, HipLeft_y, HipLeft_z, HipLeft_w,KneeLeft_x, KneeLeft_y, KneeLeft_z, KneeLeft_w,AnkleLeft_x, AnkleLeft_y, AnkleLeft_z, AnkleLeft_w,FootLeft_x, FootLeft_y, FootLeft_z, FootLeft_w,HipRight_x, HipRight_y, HipRight_z, HipRight_w,KneeRight_x, KneeRight_y, KneeRight_z, KneeRight_w,AnkleRight_x, AnkleRight_y, AnkleRight_z, AnkleRight_w,FootRight_x, FootRight_y, FootRight_z, FootRight_w,SpineShoulder_x, SpineShoulder_y, SpineShoulder_z, SpineShoulder_w,HandTipLeft_x, HandTipLeft_y, HandTipLeft_z, HandTipLeft_w,ThumbLeft_x, ThumbLeft_y, ThumbLeft_z, ThumbLeft_w,HandTipRight_x, HandTipRight_y, HandTipRight_z, HandTipRight_w,ThumbRight_x, ThumbRight_y, ThumbRight_z, ThumbRight_w,
-0.1546359,-0.9630006,-0.2125751,-0.05940907,-0.1536883,-0.9632555,-0.2132612,-0.05512264,-0.1650211,-0.9521223,-0.2517903,-0.0532233,0,0,0,0,0.6227993,-0.7464053,-0.1735845,-0.1576977,-0.8355772,0.3878288,-0.3813772,0.0771434,-0.9535617,0.08931772,0.2874631,-0.01038044,-0.7869391,-0.2442334,0.4556772,-0.3368016,-0.8836777,-0.4104463,-0.2073501,0.08748514,-0.5159035,0.06917639,0.8249665,-0.2202009,0.008284303,0.3480522,0.9105324,-0.2229842,0.03869499,0.304313,0.9086004,-0.2834459,0.5018901,-0.8266705,-0.2452437,-0.06766051,-0.7360626,-0.2103024,-0.6343616,-0.1075635,0.6109263,0.2036436,0.7636721,0.04586273,0,0,0,0,-0.7757018,-0.5621668,-0.2842602,-0.03809725,-0.6228231,0.1566152,0.7356218,-0.2154614,-0.7701697,0.08293699,0.5919252,-0.2226761,0,0,0,0,-0.1632574,-0.956919,-0.2346135,-0.05108442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.1557341,-0.9628945,-0.2117475,-0.06118908,-0.154594,-0.9632095,-0.2125812,-0.05601406,-0.163795,-0.9518888,-0.2533082,-0.05397994,0,0,0,0,0.6216807,-0.7470606,-0.1744677,-0.1580336,-0.8361175,0.386962,-0.3811305,0.07685909,-0.9533501,0.0891022,0.2882338,-0.01027671,-0.7795331,-0.2548613,0.4632074,-0.3358763,-0.8829688,-0.4114595,-0.2084863,0.08718216,-0.5156356,0.06923509,0.8250538,-0.2204827,-0.02619808,0.3395071,0.9100425,-0.2363713,0.01146586,0.2713767,0.9121768,-0.3068496,0.5018176,-0.8271301,-0.2434676,-0.06898192,-0.7356273,-0.2109888,-0.6346632,-0.1074196,0.6104591,0.2044307,0.7638424,0.04574478,0,0,0,0,-0.7761443,-0.5612592,-0.284602,-0.03987204,-0.6231819,0.1563577,0.7352703,-0.2158108,-0.7703569,0.08265655,0.5916163,-0.2229535,0,0,0,0,-0.1622915,-0.9569113,-0.2351896,-0.05165328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.1627058,-0.9602784,-0.2165118,-0.06719235,-0.1610333,-0.9607675,-0.2177587,-0.05979371,-0.1676755,-0.9486195,-0.2623068,-0.05657897,0,0,0,0,0.6172761,-0.7494918,-0.1737014,-0.1644997,-0.8362318,0.3872131,-0.380459,0.07767499,-0.9538552,0.0904078,0.2862669,-0.006160785,-0.771373,-0.2676907,0.4709778,-0.3339241,-0.8824783,-0.4099576,-0.2115459,0.09173393,-0.514806,0.0687006,0.8260044,-0.2190249,-0.00873326,0.342146,0.9111536,-0.2294753,0.03937077,0.2367535,0.9171866,-0.3180667,0.4980772,-0.8284293,-0.2440298,-0.07793141,-0.7365582,-0.2126069,-0.6332181,-0.1063731,0.6064575,0.2067983,0.7665154,0.04356474,0,0,0,0,-0.7773819,-0.5568393,-0.2897002,-0.04100163,-0.6224797,0.1579894,0.7360205,-0.2140845,-0.7722743,0.08377716,0.5892864,-0.2220705,0,0,0,0,-0.1646797,-0.9553992,-0.2391406,-0.05389598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.1627843,-0.9604638,-0.2157136,-0.06691963,-0.1611364,-0.9609457,-0.2169474,-0.05960106,-0.1657638,-0.9488937,-0.2624094,-0.05713477,0,0,0,0,0.6168742,-0.7497487,-0.1747936,-0.1636773,-0.836691,0.3865889,-0.3800474,0.07785275,-0.9550635,0.08990151,0.2823696,-0.0062358,-0.777536,-0.2586694,0.4623064,-0.3388225,-0.8821424,-0.4106134,-0.2122596,0.09037434,-0.5143006,0.06888863,0.8262471,-0.2192373,-0.01949148,0.3393254,0.9109393,-0.2338118,0.01619278,0.2662456,0.9174122,-0.2953067,0.4982564,-0.8284768,-0.2437531,-0.07714347,-0.7367283,-0.2130756,-0.6329237,-0.1060091,0.6062436,0.2072521,0.7665936,0.04300587,0,0,0,0,-0.7777556,-0.5566074,-0.2890863,-0.04139523,-0.6222151,0.158163,0.7361377,-0.2143224,-0.7722481,0.08382414,0.5891905,-0.2223983,0,0,0,0,-0.1638505,-0.9555467,-0.2390651,-0.05414293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.16278,-0.960618,-0.2151049,-0.06667595,-0.1611498,-0.9610944,-0.2163289,-0.05941474,-0.1642139,-0.949156,-0.2623546,-0.05750451,0,0,0,0,0.6166619,-0.7499453,-0.1754649,-0.1628565,-0.8446046,0.3844373,-0.3624547,0.0864734,-0.9395251,0.09487664,0.3267125,0.0393693,-0.9243386,-0.12832,0.3574055,-0.03732967,-0.8818371,-0.4113391,-0.2126055,0.08923236,-0.5148209,0.06862699,0.8258888,-0.219448,-0.02622959,0.3379159,0.9106368,-0.236359,0.01571555,0.2440002,0.9195405,-0.3076723,0.4985968,-0.8283928,-0.2435218,-0.07657507,-0.7371316,-0.2152494,-0.6322094,-0.103034,0.6050608,0.2088709,0.7672999,0.03905495,0,0,0,0,-0.7779392,-0.5565668,-0.2886202,-0.04174166,-0.6222027,0.1580559,0.7361829,-0.2142826,-0.7721695,0.08375744,0.5893292,-0.2223287,0,0,0,0,-0.1631942,-0.9557309,-0.2387555,-0.05424009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.1639447,-0.9600657,-0.2172267,-0.06487229,-0.1625111,-0.960472,-0.2183013,-0.05855072,-0.1638731,-0.9486358,-0.2643025,-0.05813742,0,0,0,0,0.6164777,-0.7493073,-0.1781435,-0.1635813,-0.843508,0.3840477,-0.3655418,0.08591168,-0.9197212,0.09339863,0.378784,0.04372803,-0.8996306,-0.1309986,0.4141624,-0.04442475,-0.8810821,-0.4116181,-0.2154446,0.08859193,-0.51466,0.06859846,0.825946,-0.2196193,-0.003068471,0.3436317,0.9110407,-0.2278436,0.03985753,0.2545412,0.9165685,-0.305814,0.4981612,-0.8275226,-0.2476559,-0.07555276,-0.7390177,-0.2153373,-0.6297847,-0.1041827,0.6035532,0.2098338,0.768206,0.03940756,0,0,0,0,-0.7784492,-0.5553699,-0.2896651,-0.04093161,-0.6190438,0.1594746,0.7381411,-0.2156395,-0.7732577,0.08343688,0.5870426,-0.2247036,0,0,0,0,-0.163365,-0.9550937,-0.2410529,-0.05478364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.1635308,-0.9602764,-0.2170061,-0.06352358,-0.16227,-0.9606285,-0.2179506,-0.05795548,-0.1625283,-0.9486795,-0.2648335,-0.05877913,0,0,0,0,0.616312,-0.7492877,-0.179428,-0.1628894,-0.8438564,0.3832913,-0.3653287,0.08677076,-0.9390512,0.09298908,0.3290092,0.03590034,-0.9218225,-0.09225181,0.3662258,-0.08724451,-0.8807369,-0.4120917,-0.2166013,0.08698774,-0.5151929,0.06826685,0.825555,-0.219943,-0.05360151,0.3305494,0.9094272,-0.246589,-0.01754301,0.2744997,0.9070525,-0.3187444,0.4985754,-0.8271376,-0.2485443,-0.0741048,-0.7394854,-0.2150629,-0.629264,-0.1045757,0.6034017,0.2097463,0.7683346,0.03968318,0,0,0,0,-0.7785997,-0.5555006,-0.2890601,-0.04056684,-0.6183709,0.1601225,0.7385454,-0.2157058,-0.7733894,0.08380705,0.5866747,-0.2250732,0,0,0,0,-0.1626098,-0.955146,-0.2412542,-0.05523214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.1629716,-0.9605061,-0.2168167,-0.0621195,-0.1619458,-0.9607888,-0.217584,-0.05758232,-0.1611791,-0.9487668,-0.2650968,-0.05988728,0,0,0,0,0.6161418,-0.7493997,-0.179751,-0.162662,-0.8426864,0.3824127,-0.3692131,0.08556738,-0.9393628,0.09412037,0.327996,0.03402131,-0.9224327,-0.09435843,0.3649704,-0.08373152,-0.8803127,-0.4127079,-0.2177868,0.08538538,-0.5151682,0.06783365,0.8255375,-0.2202002,-0.04813788,0.3323613,0.9094272,-0.2452774,0.004063715,0.2291896,0.9081818,-0.3502305,0.4989957,-0.8267465,-0.2494372,-0.07262689,-0.7393916,-0.2119281,-0.6301882,-0.1060633,0.6046829,0.2068063,0.7679875,0.04224879,0,0,0,0,-0.778728,-0.5556853,-0.2884331,-0.04003576,-0.6178102,0.160619,0.7389018,-0.2157225,-0.7737355,0.08399127,0.586079,-0.225367,0,0,0,0,-0.1618728,-0.9552374,-0.2411778,-0.05614184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.1638983,-0.9602371,-0.2174106,-0.0617629,-0.1629662,-0.9604927,-0.2181102,-0.05765213,-0.1611703,-0.9483165,-0.2664901,-0.06085322,0,0,0,0,0.6168237,-0.7485157,-0.1812595,-0.1624738,-0.8916363,0.3619651,-0.228648,0.1472619,-0.9490798,0.1258665,0.2213916,0.1854483,-0.9243617,0.003814214,0.2996759,-0.2360829,-0.8796245,-0.4133278,-0.2202298,0.08318441,-0.5117155,0.06784371,0.8275865,-0.2205562,0.01515539,0.3476337,0.9103218,-0.2241322,0.07364447,0.2307308,0.9059305,-0.3473178,0.4979704,-0.826968,-0.2508939,-0.0721226,-0.7403834,-0.2133993,-0.6286229,-0.1054815,0.6026008,0.2086916,0.7691956,0.04072332,0,0,0,0,-0.7794539,-0.5544543,-0.2888483,-0.03998377,-0.6159852,0.1599402,0.7400264,-0.217583,-0.7751068,0.08175451,0.5837421,-0.2275319,0,0,0,0,-0.1621958,-0.9548973,-0.2421178,-0.05694503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.1645139,-0.9600627,-0.2174899,-0.06255426,-0.1635871,-0.9603201,-0.2181878,-0.0584694,-0.1609264,-0.9480306,-0.2673759,-0.06205437,0,0,0,0,0.6178129,-0.7475837,-0.1816729,-0.162545,-0.8900177,0.3615887,-0.2374667,0.1439848,-0.962476,0.1413983,0.1524355,0.174384,-0.9391257,-0.00732086,0.2455838,-0.2401624,-0.8788901,-0.4141752,-0.2223239,0.08113642,-0.5050095,0.0683665,0.8316002,-0.2207544,0.08300251,0.362538,0.9059741,-0.2022068,0.1448922,0.2573156,0.8929747,-0.3396927,0.4975529,-0.8271797,-0.2509196,-0.07248593,-0.7406171,-0.2152704,-0.6277341,-0.1053324,0.6004666,0.2109713,0.7702923,0.03976002,0,0,0,0,-0.7796605,-0.5538253,-0.289398,-0.04069265,-0.6151772,0.1591082,0.7403514,-0.2193662,-0.776367,0.07975156,0.5816079,-0.2294036,0,0,0,0,-0.1622655,-0.9547023,-0.2425886,-0.05800182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
