SpineBase_x, SpineBase_y, SpineBase_z, SpineBase_w,SpineMid_x, SpineMid_y, SpineMid_z, SpineMid_w,Neck_x, Neck_y, Neck_z, Neck_w,Head_x, Head_y, Head_z, Head_w,ShoulderLeft_x, ShoulderLeft_y, ShoulderLeft_z, ShoulderLeft_w,ElbowLeft_x, ElbowLeft_y, ElbowLeft_z, ElbowLeft_w,WristLeft_x, WristLeft_y, WristLeft_z, WristLeft_w,HandLeft_x, HandLeft_y, HandLeft_z, HandLeft_w,ShoulderRight_x, ShoulderRight_y, ShoulderRight_z, ShoulderRight_w,ElbowRight_x, ElbowRight_y, ElbowRight_z, ElbowRight_w,WristRight_x, WristRight_y, WristRight_z, WristRight_w,HandRight_x, HandRight_y, HandRight_z, HandRight_w,HipLeft_x, HipLeft_y, HipLeft_z, HipLeft_w,KneeLeft_x, KneeLeft_y, KneeLeft_z, KneeLeft_w,AnkleLeft_x, AnkleLeft_y, AnkleLeft_z, AnkleLeft_w,FootLeft_x, FootLeft_y, FootLeft_z, FootLeft_w,HipRight_x, HipRight_y, HipRight_z, HipRight_w,KneeRight_x, KneeRight_y, KneeRight_z, KneeRight_w,AnkleRight_x, AnkleRight_y, AnkleRight_z, AnkleRight_w,FootRight_x, FootRight_y, FootRight_z, FootRight_w,SpineShoulder_x, SpineShoulder_y, SpineShoulder_z, SpineShoulder_w,HandTipLeft_x, HandTipLeft_y, HandTipLeft_z, HandTipLeft_w,ThumbLeft_x, ThumbLeft_y, ThumbLeft_z, ThumbLeft_w,HandTipRight_x, HandTipRight_y, HandTipRight_z, HandTipRight_w,ThumbRight_x, ThumbRight_y, ThumbRight_z, ThumbRight_w,
-0.1687813,-0.978913,-0.1150739,0.0005546293,-0.1699391,-0.9788683,-0.1133572,-0.009367974,-0.1651611,-0.9730076,-0.1586824,-0.02825117,0,0,0,0,0.6546767,-0.7426123,-0.1218615,-0.0712411,0.4880991,-0.5108978,0.5231361,0.47652,0.6183282,-0.6913462,-0.3584286,-0.1060176,0.4997664,-0.7007086,-0.4922747,0.1300263,-0.9156611,-0.3823507,-0.1203052,0.02999094,-0.2686305,-0.005035831,0.9502004,0.1578971,-0.3495403,-0.9067593,-0.07585784,-0.2232818,0.4035751,-0.6631369,0.02323711,-0.6299498,0.548746,-0.7961529,-0.2498729,0.05081239,-0.7116665,0.08207784,-0.6971913,-0.02680242,0.6938483,-0.1225702,0.7095509,-0.009416104,0,0,0,0,-0.7599175,-0.6079836,-0.1961593,-0.1200119,-0.6719362,0.05578457,0.7369765,-0.04749503,-0.7244406,0.009498905,0.6891682,-0.01194925,0,0,0,0,-0.166949,-0.9762849,-0.1356775,-0.02424178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.1653636,-0.9794077,-0.1156665,0.006070391,-0.1669656,-0.9793968,-0.1133418,-0.007631867,-0.164801,-0.9730095,-0.1587089,-0.03007683,0,0,0,0,0.6629565,-0.7369463,-0.0922275,-0.09430277,0.4782957,-0.4629994,0.5445941,0.5101787,0.5959668,-0.7110019,-0.3717084,-0.03365688,0.533097,-0.7226604,-0.435279,0.06404519,-0.9090292,-0.3971889,-0.1111474,0.05960844,-0.2763918,0.01844923,0.9481793,0.1556385,-0.3671885,-0.8935311,-0.05371638,-0.2527634,0.3733791,-0.6740761,0.03885575,-0.6361603,0.553698,-0.7910665,-0.2542882,0.05449612,-0.71438,0.08831483,-0.6936803,-0.02587507,0.6930146,-0.1277435,0.7094612,-0.008798532,0,0,0,0,-0.755413,-0.6144881,-0.1943007,-0.1183344,-0.6651597,0.0573912,0.7421272,-0.05929707,-0.7250376,0.01017706,0.6881998,-0.02444922,0,0,0,0,-0.1660299,-0.9764457,-0.1353013,-0.02610698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.152789,-0.9824678,-0.1064698,0.008766047,-0.1545558,-0.9824765,-0.1038884,-0.007737392,-0.1449354,-0.9785298,-0.1429093,-0.03240801,0,0,0,0,0.6742785,-0.7285915,-0.09551228,-0.07335019,0.4775294,-0.4420858,0.5521238,0.5212344,0.5760399,-0.7178989,-0.3908868,-0.002622266,0.4982924,-0.7347372,-0.4490516,0.1010884,-0.8993325,-0.4207765,-0.1150592,0.03015961,-0.2385785,0.00652431,0.9561813,0.1695734,-0.382028,-0.8712828,-0.01526933,-0.3077139,0.3029005,-0.7623824,0.06505246,-0.5681484,0.5612406,-0.7862406,-0.2497427,0.06680908,-0.7136034,0.09704257,-0.6933131,-0.02588044,0.6888009,-0.135895,0.7120609,-0.007417915,0,0,0,0,-0.7525232,-0.6188149,-0.1906445,-0.120132,-0.6636581,0.06135042,0.7421811,-0.07043756,-0.726559,0.01353268,0.6860146,-0.03623486,0,0,0,0,-0.1489992,-0.9808987,-0.1216964,-0.02875803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.1246014,-0.9880912,-0.08771058,0.02137945,-0.1257952,-0.9882919,-0.08598957,0.007795456,-0.1231844,-0.9836765,-0.1306134,-0.01210476,0,0,0,0,-0.7017313,0.7048315,0.08713695,0.05650647,0.4876603,-0.3816144,0.5603132,0.5500973,0.5357944,-0.7282036,-0.4243706,0.05053074,0.4136654,-0.7895287,-0.4316091,0.1387051,-0.881706,-0.4619751,-0.08653205,0.04105931,-0.2097609,0.05285251,0.9615365,0.1692767,-0.3998014,-0.7873256,0.112777,-0.455586,0.07107395,-0.7007633,0.04201685,-0.7086,0.5812032,-0.7690467,-0.2473311,0.09796666,-0.716563,0.1339208,-0.6836603,-0.0348075,0.693354,-0.168909,0.7005081,0.004302892,0,0,0,0,-0.7400351,-0.6354347,-0.1813261,-0.1252669,-0.652922,0.07540832,0.7466922,-0.1022604,-0.7145374,0.02634798,0.6955488,-0.07038496,0,0,0,0,-0.1208315,-0.9871172,-0.1044643,-0.009318859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.1045749,-0.9917237,-0.07144713,0.02106266,-0.1050738,-0.991847,-0.07071138,0.01410138,-0.090294,-0.9901418,-0.1070668,0.001730721,0,0,0,0,-0.707841,0.7003142,0.0811613,0.04397625,0.504061,-0.3516615,0.5451716,0.5701271,0.5185232,-0.729277,-0.4331695,0.1079497,0.4080046,-0.8079441,-0.3962444,0.1541072,-0.8676111,-0.4908772,-0.06306744,0.04809479,-0.2274646,0.1138705,0.9626152,0.09308834,0.2328767,0.6129262,-0.2273944,0.7199874,0.2472212,0.6128342,-0.2981542,0.6887817,0.5976572,-0.757898,-0.2356095,0.113511,-0.7152748,0.141078,-0.6833567,-0.03876349,-0.6992865,0.1759708,-0.6928114,-0.006717888,0,0,0,0,-0.7323498,-0.644629,-0.1757026,-0.1313242,-0.6555073,0.08510063,0.7415407,-0.1148285,-0.7041354,0.03759006,0.7041535,-0.08335611,0,0,0,0,-0.09749834,-0.9911975,-0.08946441,0.004216062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.09587202,-0.9928152,-0.06861269,0.02046704,-0.09590095,-0.9928237,-0.06857225,0.02004836,-0.093905,-0.9887422,-0.1155329,0.01493667,0,0,0,0,-0.7061369,0.6985367,0.115078,0.01320399,0.4737024,-0.359494,0.5729406,0.5640117,0.5071831,-0.7414867,-0.412122,0.1520474,0.4475326,-0.7835307,-0.392071,0.1790936,-0.8599479,-0.5045166,-0.07135618,0.02934107,-0.1874361,0.08257547,0.9721421,0.1139683,0.2303538,0.6462224,-0.2126661,0.695778,0.01870523,0.6863656,-0.3405378,0.6423289,0.606737,-0.7507998,-0.2335298,0.1167635,-0.7148131,0.145803,-0.6825715,-0.04335779,-0.7026227,0.1809349,-0.688098,-0.01025135,0,0,0,0,-0.7252271,-0.6526079,-0.1751527,-0.132175,-0.6535218,0.09565338,0.7395704,-0.1295971,-0.6993598,0.04857711,0.7061871,-0.09917719,0,0,0,0,-0.09360753,-0.9912275,-0.09171198,0.01716812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.08347954,-0.9946288,-0.05934258,0.01493667,-0.08328722,-0.9945753,-0.05961219,0.01815264,-0.07432,-0.9921101,-0.09945162,0.01742147,0,0,0,0,-0.7291099,0.6792865,0.07285503,0.04075205,0.5044307,-0.3249062,0.5281592,0.6008607,0.4946897,-0.7360524,-0.4233638,0.1851276,0.4405872,-0.7972392,-0.3669122,0.1888601,-0.8407756,-0.5360514,-0.03887984,0.06506683,-0.1747233,0.1148484,0.975868,0.06295488,0.2016456,0.4984811,-0.2881211,0.7923648,0.1922539,0.5334785,-0.5590824,0.6048687,0.6234663,-0.739675,-0.2232685,0.1196746,-0.7101159,0.1578638,-0.6846598,-0.04533632,-0.7021033,0.1927626,-0.6853895,-0.01161261,0,0,0,0,-0.7147106,-0.6635512,-0.1736543,-0.1368675,-0.6569619,0.1042123,0.732709,-0.1438004,-0.6939686,0.05889554,0.7085667,-0.1134566,0,0,0,0,-0.07795796,-0.993594,-0.07948896,0.01936981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.06016072,-0.9966128,-0.0479244,0.02910052,-0.05986485,-0.996415,-0.04829349,0.03522915,-0.05171461,-0.9940932,-0.08728859,0.03853726,0,0,0,0,-0.7403498,0.6666589,0.08522283,0.01361612,0.4995439,-0.2948005,0.5258932,0.6220812,0.4947142,-0.7375176,-0.3985442,0.2291033,0.4916532,-0.7619489,-0.3627412,0.2147786,-0.8212578,-0.566615,-0.01976899,0.06397005,-0.1301177,0.1080525,0.9848559,0.03811843,-0.2654865,-0.8601739,0.149511,-0.4089794,-0.5112889,-0.5155246,0.508723,-0.4626218,0.6384004,-0.7226829,-0.2233953,0.142369,-0.7209485,0.1580698,-0.6735425,-0.03984735,-0.7120709,0.1925898,-0.6751444,-0.006649132,0,0,0,0,-0.7014638,-0.6810851,-0.162799,-0.1325452,-0.6474448,0.1266121,0.7329533,-0.1660246,-0.6789415,0.08330109,0.7164608,-0.1370521,0,0,0,0,-0.05515918,-0.9953917,-0.06747694,0.03999587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.05654256,-0.9957979,-0.05279565,0.04901358,-0.05651762,-0.9957746,-0.05282234,0.04948383,-0.05747799,-0.9924397,-0.09757131,0.04732468,0,0,0,0,-0.741443,0.6645937,0.09014013,0.02126754,0.5021691,-0.2815998,0.5278376,0.624432,0.5097328,-0.729129,-0.3812343,0.2514039,0.5124856,-0.7435575,-0.3570518,0.2387362,-0.8151118,-0.5731781,-0.0130088,0.08300869,-0.1222667,0.1022892,0.9867302,0.03084448,-0.256945,-0.8882948,0.1304035,-0.3576402,-0.5009278,-0.6170101,0.4667733,-0.3879339,0.6387889,-0.7153712,-0.2387578,0.1522745,-0.7348363,0.1574319,-0.6588527,-0.03382139,-0.7190832,0.1901583,-0.6683897,-0.003793112,0,0,0,0,-0.6968505,-0.6899126,-0.1559104,-0.1187937,-0.6316222,0.1373435,0.7425206,-0.1756514,-0.6723649,0.09229887,0.7191581,-0.149057,0,0,0,0,-0.05701728,-0.9943729,-0.07483776,0.04869224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.05059512,-0.9953564,-0.05086614,0.06417439,-0.05056919,-0.9953237,-0.05089192,0.06468176,-0.04799786,-0.9925846,-0.09240316,0.06271909,0,0,0,0,-0.7448983,0.6597185,0.09908812,0.008936473,0.5000153,-0.2554286,0.5456881,0.6220655,0.5189342,-0.7239122,-0.3671291,0.2680948,0.5259574,-0.729412,-0.3535868,0.2574946,-0.8040538,-0.5876328,0.0008379667,0.09046922,-0.164271,0.09968266,0.9808946,0.03040143,-0.1658945,-0.9687148,0.0747776,-0.1687576,-0.4896636,-0.490856,0.5830527,-0.423485,0.6396621,-0.7092753,-0.2462096,0.1647475,-0.7462617,0.1393139,-0.6503438,-0.02716968,-0.7321709,0.1723899,-0.6589368,0.003116428,0,0,0,0,-0.695965,-0.6941713,-0.1474844,-0.1095779,-0.6238805,0.1291252,0.7507238,-0.1746813,-0.6638048,0.0839382,0.7284762,-0.1471056,0,0,0,0,-0.04914868,-0.9942149,-0.07087203,0.06401813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
